Year_name,,Dummy_elec_supply
2040,126,0.0
2040,127,0.0
2040,128,0.0
2040,129,0.0
2040,130,0.0
2040,131,0.0
2040,132,0.0
2040,133,0.0
2040,134,0.0
2040,135,0.0
2040,136,0.0
2040,137,0.0
2040,138,0.0
2040,139,0.0
2040,140,0.0
2040,141,0.0
2040,142,0.0
2040,143,0.0
2040,144,0.0
2040,145,0.0
2040,146,0.0
2040,147,0.0
2040,148,0.0
2040,149,0.0
2040,150,0.0
2040,151,0.0
2040,152,0.0
2040,153,0.0
2040,154,0.0
2040,155,0.0
2040,156,0.0
2040,157,0.0
2040,158,0.0
2040,159,0.0
2040,160,0.0
2040,161,0.0
2040,162,0.0
2040,163,0.0
2040,164,0.0
2040,165,0.0
2040,166,0.0
2040,167,0.0
2040,168,0.0
2040,169,0.0
2040,170,0.0
2040,171,0.0
2040,172,0.0
2040,173,0.0
2040,174,0.0
2040,175,0.0
2040,176,0.0
2040,177,0.0
2040,178,0.0
2040,179,0.0
2040,180,0.0
2040,181,0.0
2040,182,0.0
2040,183,0.0
2040,184,0.0
2040,185,0.0
2040,186,0.0
2040,187,0.0
2040,188,0.0
2040,189,0.0
2040,190,0.0
2040,191,0.0
2040,192,0.0
2040,193,0.0
2040,194,0.0
2040,195,0.0
2040,196,0.0
2040,197,0.0
2040,198,0.0
2040,199,0.0
2040,200,0.0
2040,201,0.0
2040,202,0.0
2040,203,0.0
2040,204,0.0
2040,205,0.0
2040,206,0.0
2040,207,0.0
2040,208,0.0
2040,209,0.0
2040,210,0.0
2040,211,0.0
2040,212,0.0
2040,213,0.0
2040,214,0.0
2040,215,0.0
2040,216,0.0
2040,217,0.0
2040,218,0.0
2040,219,0.0
2040,220,0.0
2040,221,0.0
2040,222,0.0
2040,223,0.0
2040,224,0.0
2040,225,0.0
2040,226,0.0
2040,227,0.0
2040,228,0.0
2040,229,0.0
2040,230,0.0
2040,231,0.0
2040,232,0.0
2040,233,0.0
2040,234,0.0
2040,235,0.0
2040,236,0.0
2040,237,0.0
2040,238,0.0
2040,239,0.0
2040,240,0.0
2040,241,0.0
2040,242,0.0
2040,243,0.0
2040,244,0.0
2040,245,0.0
2040,246,0.0
2040,247,0.0
2040,248,0.0
2040,249,0.0
2040,250,0.0
2040,251,0.0
2040,252,0.0
2040,253,0.0
2040,254,0.0
2040,255,0.0
2040,256,0.0
2040,257,0.0
2040,258,0.0
2040,259,0.0
2040,260,0.0
2040,261,0.0
2040,262,0.0
2040,263,0.0
2040,264,0.0
2040,265,0.0
2040,266,0.0
2040,267,0.0
2040,268,0.0
2040,269,0.0
2040,270,0.0
2040,271,0.0
2040,272,0.0
2040,273,0.0
2040,274,0.0
2040,275,0.0
2040,276,0.0
2040,277,0.0
2040,278,0.0
2040,279,0.0
2040,280,0.0
2040,281,0.0
2040,282,0.0
2040,283,0.0
2040,284,0.0
2040,285,0.0
2040,286,0.0
2040,287,0.0
2040,288,0.0
2040,289,0.0
2040,290,0.0
2040,291,0.0
2040,292,0.0
2040,293,0.0
2040,294,0.0
2040,295,0.0
2040,296,0.0
2040,297,0.0
2040,298,0.0
2040,299,0.0
2040,300,0.0
2040,301,0.0
2040,302,0.0
2040,303,0.0
2040,304,0.0
2040,305,0.0
2040,306,0.0
2040,307,0.0
2040,308,0.0
2040,309,0.0
2040,310,0.0
2040,311,0.0
2040,312,0.0
2040,313,0.0
2040,314,0.0
2040,315,0.0
2040,316,0.0
2040,317,0.0
2040,318,0.0
2040,319,0.0
2040,320,0.0
2040,321,0.0
2040,322,0.0
2040,323,0.0
2040,324,0.0
2040,325,0.0
2040,326,0.0
2040,327,0.0
2040,328,0.0
2040,329,0.0
2040,330,0.0
2040,331,0.0
2040,332,0.0
2040,333,0.0
2040,334,0.0
2040,335,0.0
2040,336,0.0
2040,337,0.0
2040,338,0.0
2040,339,0.0
2040,340,0.0
2040,341,0.0
2040,342,0.0
2040,343,0.0
2040,344,0.0
2040,345,0.0
2040,346,0.0
2040,347,0.0
2040,348,0.0
2040,349,0.0
2040,350,0.0
2040,351,0.0
2040,352,0.0
2040,353,0.0
2040,354,0.0
2040,355,0.0
2040,356,0.0
2040,357,0.0
2040,358,0.0
2040,359,0.0
2040,360,0.0
2040,361,0.0
2040,362,0.0
2040,363,0.0
2040,364,0.0
2040,365,0.0
2040,366,0.0
2040,367,0.0
2040,368,0.0
2040,369,0.0
2040,370,0.0
2040,371,0.0
2040,372,0.0
2040,373,0.0
2040,374,0.0
2040,375,0.0
2040,376,0.0
2040,377,0.0
2040,378,0.0
2040,379,0.0
2040,380,0.0
2040,381,0.0
2040,382,0.0
2040,383,0.0
2040,384,0.0
2040,385,0.0
2040,386,0.0
2040,387,0.0
2040,388,0.0
2040,389,0.0
2040,390,0.0
2040,391,0.0
2040,392,0.0
2040,393,0.0
2040,394,0.0
2040,395,0.0
2040,396,0.0
2040,397,0.0
2040,398,0.0
2040,399,0.0
2040,400,0.0
2040,401,0.0
2040,402,0.0
2040,403,0.0
2040,404,0.0
2040,405,0.0
2040,406,0.0
2040,407,0.0
2040,408,0.0
2040,409,0.0
2040,410,0.0
2040,411,0.0
2040,412,0.0
2040,413,0.0
2040,414,0.0
2040,415,0.0
2040,416,0.0
2040,417,0.0
2040,418,0.0
2040,419,0.0
2040,420,0.0
2040,421,0.0
2040,422,0.0
2040,423,0.0
2040,424,0.0
2040,425,0.0
2040,426,0.0
2040,427,0.0
2040,428,0.0
2040,429,0.0
2040,430,0.0
2040,431,0.0
2040,432,0.0
2040,433,0.0
2040,434,0.0
2040,435,0.0
2040,436,0.0
2040,437,0.0
2040,438,0.0
2040,439,0.0
2040,440,0.0
2040,441,0.0
2040,442,0.0
2040,443,0.0
2040,444,0.0
2040,445,0.0
2040,446,0.0
2040,447,0.0
2040,448,0.0
2040,449,0.0
2040,450,0.0
2040,451,0.0
2040,452,0.0
2040,453,0.0
2040,454,0.0
2040,455,0.0
2040,456,0.0
2040,457,0.0
2040,458,0.0
2040,459,0.0
2040,460,0.0
2040,461,0.0
2040,462,0.0
2040,463,0.0
2040,464,0.0
2040,465,0.0
2040,466,0.0
2040,467,0.0
2040,468,0.0
2040,469,0.0
2040,470,0.0
2040,471,0.0
2040,472,0.0
2040,473,0.0
2040,474,0.0
2040,475,0.0
2040,476,0.0
2040,477,0.0
2040,478,0.0
2040,479,0.0
2040,480,0.0
2040,481,0.0
2040,482,0.0
2040,483,0.0
2040,484,0.0
2040,485,0.0
2040,486,0.0
2040,487,0.0
2040,488,0.0
2040,489,0.0
2040,490,0.0
2040,491,0.0
2040,492,0.0
2040,493,0.0
2040,494,0.0
2040,495,0.0
2040,496,0.0
2040,497,0.0
2040,498,0.0
2040,499,0.0
2040,500,0.0
2040,501,0.0
2040,502,0.0
2040,503,0.0
2040,504,0.0
2040,505,0.0
2040,506,0.0
2040,507,0.0
2040,508,0.0
2040,509,0.0
2040,510,0.0
2040,511,0.0
2040,512,0.0
2040,513,0.0
2040,514,0.0
2040,515,0.0
2040,516,0.0
2040,517,0.0
2040,518,0.0
2040,519,0.0
2040,520,0.0
2040,521,0.0
2040,522,0.0
2040,523,0.0
2040,524,0.0
2040,525,0.0
2040,526,0.0
2040,527,0.0
2040,528,0.0
2040,529,0.0
2040,530,0.0
2040,531,0.0
2040,532,0.0
2040,533,0.0
2040,534,0.0
2040,535,0.0
2040,536,0.0
2040,537,0.0
2040,538,0.0
2040,539,0.0
2040,540,0.0
2040,541,0.0
2040,542,0.0
2040,543,0.0
2040,544,0.0
2040,545,0.0
2040,546,0.0
2040,547,0.0
2040,548,0.0
2040,549,0.0
2040,550,0.0
2040,551,0.0
2040,552,0.0
2040,553,0.0
2040,554,0.0
2040,555,0.0
2040,556,0.0
2040,557,0.0
2040,558,0.0
2040,559,0.0
2040,560,0.0
2040,561,0.0
2040,562,0.0
2040,563,0.0
2040,564,0.0
2040,565,0.0
2040,566,0.0
2040,567,0.0
2040,568,0.0
2040,569,0.0
2040,570,0.0
2040,571,0.0
2040,572,0.0
2040,573,0.0
2040,574,0.0
2040,575,0.0
2040,576,0.0
2040,577,0.0
2040,578,0.0
2040,579,0.0
2040,580,0.0
2040,581,0.0
2040,582,0.0
2040,583,0.0
2040,584,0.0
2040,585,0.0
2040,586,0.0
2040,587,0.0
2040,588,0.0
2040,589,0.0
2040,590,0.0
2040,591,0.0
2040,592,0.0
2040,593,0.0
2040,594,0.0
2040,595,0.0
2040,596,0.0
2040,597,0.0
2040,598,0.0
2040,599,0.0
2040,600,0.0
2040,601,0.0
2040,602,0.0
2040,603,0.0
2040,604,0.0
2040,605,0.0
2040,606,0.0
2040,607,0.0
2040,608,0.0
2040,609,0.0
2040,610,0.0
2040,611,0.0
2040,612,0.0
2040,613,0.0
2040,614,0.0
2040,615,0.0
2040,616,0.0
2040,617,0.0
2040,618,0.0
2040,619,0.0
2040,620,0.0
2040,621,0.0
2040,622,0.0
2040,623,0.0
2040,624,0.0
2040,625,0.0
2040,626,0.0
2040,627,0.0
2040,628,0.0
2040,629,0.0
2040,630,0.0
2040,631,0.0
2040,632,0.0
2040,633,0.0
2040,634,0.0
2040,635,0.0
2040,636,0.0
2040,637,0.0
2040,638,0.0
2040,639,0.0
2040,640,0.0
2040,641,0.0
2040,642,0.0
2040,643,0.0
2040,644,0.0
2040,645,0.0
2040,646,0.0
2040,647,0.0
2040,648,0.0
2040,649,0.0
2040,650,0.0
2040,651,0.0
2040,652,0.0
2040,653,0.0
2040,654,0.0
2040,655,0.0
2040,656,0.0
2040,657,0.0
2040,658,0.0
2040,659,0.0
2040,660,0.0
2040,661,0.0
2040,662,0.0
2040,663,0.0
2040,664,0.0
2040,665,0.0
2040,666,0.0
2040,667,0.0
2040,668,0.0
2040,669,0.0
2040,670,0.0
2040,671,0.0
2040,672,0.0
2040,673,0.0
2040,674,0.0
2040,675,0.0
2040,676,0.0
2040,677,0.0
2040,678,0.0
2040,679,0.0
2040,680,0.0
2040,681,0.0
2040,682,0.0
2040,683,0.0
2040,684,0.0
2040,685,0.0
2040,686,0.0
2040,687,0.0
2040,688,0.0
2040,689,0.0
2040,690,0.0
2040,691,0.0
2040,692,0.0
2040,693,0.0
2040,694,0.0
2040,695,0.0
2040,696,0.0
2040,697,0.0
2040,698,0.0
2040,699,0.0
2040,700,0.0
2040,701,0.0
2040,702,0.0
2040,703,0.0
2040,704,0.0
2040,705,0.0
2040,706,0.0
2040,707,0.0
2040,708,0.0
2040,709,0.0
2040,710,0.0
2040,711,0.0
2040,712,0.0
2040,713,0.0
2040,714,0.0
2040,715,0.0
2040,716,0.0
2040,717,0.0
2040,718,0.0
2040,719,0.0
2040,720,0.0
2040,721,0.0
2040,722,0.0
2040,723,0.0
2040,724,0.0
2040,725,0.0
2040,726,0.0
2040,727,0.0
2040,728,0.0
2040,729,0.0
2040,730,0.0
2040,731,0.0
2040,732,0.0
2040,733,0.0
2040,734,0.0
2040,735,0.0
2040,736,0.0
2040,737,0.0
2040,738,0.0
2040,739,0.0
2040,740,0.0
2040,741,0.0
2040,742,0.0
2040,743,0.0
2040,744,0.0
2040,745,0.0
2040,746,0.0
2040,747,0.0
2040,748,0.0
2040,749,0.0
2040,750,0.0
2040,751,0.0
2040,752,0.0
2040,753,0.0
2040,754,0.0
2040,755,0.0
2040,756,0.0
2040,757,0.0
2040,758,0.0
2040,759,0.0
2040,760,0.0
2040,761,0.0
2040,762,0.0
2040,763,0.0
2040,764,0.0
2040,765,0.0
2040,766,0.0
2040,767,0.0
2040,768,0.0
2040,769,0.0
2040,770,0.0
2040,771,0.0
2040,772,0.0
2040,773,0.0
2040,774,0.0
2040,775,0.0
2040,776,0.0
2040,777,0.0
2040,778,0.0
2040,779,0.0
2040,780,0.0
2040,781,0.0
2040,782,0.0
2040,783,0.0
2040,784,0.0
2040,785,0.0
2040,786,0.0
2040,787,0.0
2040,788,0.0
2040,789,0.0
2040,790,0.0
2040,791,0.0
2040,792,0.0
2040,793,0.0
2040,794,0.0
2040,795,0.0
2040,796,0.0
2040,797,0.0
2040,798,0.0
2040,799,0.0
2040,800,0.0
2040,801,0.0
2040,802,0.0
2040,803,0.0
2040,804,0.0
2040,805,0.0
2040,806,0.0
2040,807,0.0
2040,808,0.0
2040,809,0.0
2040,810,0.0
2040,811,0.0
2040,812,0.0
2040,813,0.0
2040,814,0.0
2040,815,0.0
2040,816,0.0
2040,817,0.0
2040,818,0.0
2040,819,0.0
2040,820,0.0
2040,821,0.0
2040,822,0.0
2040,823,0.0
2040,824,0.0
2040,825,0.0
2040,826,0.0
2040,827,0.0
2040,828,0.0
2040,829,0.0
2040,830,0.0
2040,831,0.0
2040,832,0.0
2040,833,0.0
2040,834,0.0
2040,835,0.0
2040,836,0.0
2040,837,0.0
2040,838,0.0
2040,839,0.0
2040,840,0.0
2040,841,0.0
2040,842,0.0
2040,843,0.0
2040,844,0.0
2040,845,0.0
2040,846,0.0
2040,847,0.0
2040,848,0.0
2040,849,0.0
2040,850,0.0
2040,851,0.0
2040,852,0.0
2040,853,0.0
2040,854,0.0
2040,855,0.0
2040,856,0.0
2040,857,0.0
2040,858,0.0
2040,859,0.0
2040,860,0.0
2040,861,0.0
2040,862,0.0
2040,863,0.0
2040,864,0.0
2040,865,0.0
2040,866,0.0
2040,867,0.0
2040,868,0.0
2040,869,0.0
2040,870,0.0
2040,871,0.0
2040,872,0.0
2040,873,0.0
2040,874,0.0
2040,875,0.0
2040,876,0.0
2040,877,0.0
2040,878,0.0
2040,879,0.0
2040,880,0.0
2040,881,0.0
2040,882,0.0
2040,883,0.0
2040,884,0.0
2040,885,0.0
2040,886,0.0
2040,887,0.0
2040,888,0.0
2040,889,0.0
2040,890,0.0
2040,891,0.0
2040,892,0.0
2040,893,0.0
2040,894,0.0
2040,895,0.0
2040,896,0.0
2040,897,0.0
2040,898,0.0
2040,899,0.0
2040,900,0.0
2040,901,0.0
2040,902,0.0
2040,903,0.0
2040,904,0.0
2040,905,0.0
2040,906,0.0
2040,907,0.0
2040,908,0.0
2040,909,0.0
2040,910,0.0
2040,911,0.0
2040,912,0.0
2040,913,0.0
2040,914,0.0
2040,915,0.0
2040,916,0.0
2040,917,0.0
2040,918,0.0
2040,919,0.0
2040,920,0.0
2040,921,0.0
2040,922,0.0
2040,923,0.0
2040,924,0.0
2040,925,0.0
2040,926,0.0
2040,927,0.0
2040,928,0.0
2040,929,0.0
2040,930,0.0
2040,931,0.0
2040,932,0.0
2040,933,0.0
2040,934,0.0
2040,935,0.0
2040,936,0.0
2040,937,0.0
2040,938,0.0
2040,939,0.0
2040,940,0.0
2040,941,0.0
2040,942,0.0
2040,943,0.0
2040,944,0.0
2040,945,0.0
2040,946,0.0
2040,947,0.0
2040,948,0.0
2040,949,0.0
2040,950,0.0
2040,951,0.0
2040,952,0.0
2040,953,0.0
2040,954,0.0
2040,955,0.0
2040,956,0.0
2040,957,0.0
2040,958,0.0
2040,959,0.0
2040,960,0.0
2040,961,0.0
2040,962,0.0
2040,963,0.0
2040,964,0.0
2040,965,0.0
2040,966,0.0
2040,967,0.0
2040,968,0.0
2040,969,0.0
2040,970,0.0
2040,971,0.0
2040,972,0.0
2040,973,0.0
2040,974,0.0
2040,975,0.0
2040,976,0.0
2040,977,0.0
2040,978,0.0
2040,979,0.0
2040,980,0.0
2040,981,0.0
2040,982,0.0
2040,983,0.0
2040,984,0.0
2040,985,0.0
2040,986,0.0
2040,987,0.0
2040,988,0.0
2040,989,0.0
2040,990,0.0
2040,991,0.0
2040,992,0.0
2040,993,0.0
2040,994,0.0
2040,995,0.0
2040,996,0.0
2040,997,0.0
2040,998,0.0
2040,999,0.0
2040,1000,0.0
2040,1001,0.0
2040,1002,0.0
2040,1003,0.0
2040,1004,0.0
2040,1005,0.0
2040,1006,0.0
2040,1007,0.0
2040,1008,0.0
2040,1009,0.0
2040,1010,0.0
2040,1011,0.0
2040,1012,0.0
2040,1013,0.0
2040,1014,0.0
2040,1015,0.0
2040,1016,0.0
2040,1017,0.0
2040,1018,0.0
2040,1019,0.0
2040,1020,0.0
2040,1021,0.0
2040,1022,0.0
2040,1023,0.0
2040,1024,0.0
2040,1025,0.0
2040,1026,0.0
2040,1027,0.0
2040,1028,0.0
2040,1029,0.0
2040,1030,0.0
2040,1031,0.0
2040,1032,0.0
2040,1033,0.0
2040,1034,0.0
2040,1035,0.0
2040,1036,0.0
2040,1037,0.0
2040,1038,0.0
2040,1039,0.0
2040,1040,0.0
2040,1041,0.0
2040,1042,0.0
2040,1043,0.0
2040,1044,0.0
2040,1045,0.0
2040,1046,0.0
2040,1047,0.0
2040,1048,0.0
2040,1049,0.0
2040,1050,0.0
2040,1051,0.0
2040,1052,0.0
2040,1053,0.0
2040,1054,0.0
2040,1055,0.0
2040,1056,0.0
2040,1057,0.0
2040,1058,0.0
2040,1059,0.0
2040,1060,0.0
2040,1061,0.0
2040,1062,0.0
2040,1063,0.0
2040,1064,0.0
2040,1065,0.0
2040,1066,0.0
2040,1067,0.0
2040,1068,0.0
2040,1069,0.0
2040,1070,0.0
2040,1071,0.0
2040,1072,0.0
2040,1073,0.0
2040,1074,0.0
2040,1075,0.0
2040,1076,0.0
2040,1077,0.0
2040,1078,0.0
2040,1079,0.0
2040,1080,0.0
2040,1081,0.0
2040,1082,0.0
2040,1083,0.0
2040,1084,0.0
2040,1085,0.0
2040,1086,0.0
2040,1087,0.0
2040,1088,0.0
2040,1089,0.0
2040,1090,0.0
2040,1091,0.0
2040,1092,0.0
2040,1093,0.0
2040,1094,0.0
2040,1095,0.0
2040,1096,0.0
2040,1097,0.0
2040,1098,0.0
2040,1099,0.0
2040,1100,0.0
2040,1101,0.0
2040,1102,0.0
2040,1103,0.0
2040,1104,0.0
2040,1105,0.0
2040,1106,0.0
2040,1107,0.0
2040,1108,0.0
2040,1109,0.0
2040,1110,0.0
2040,1111,0.0
2040,1112,0.0
2040,1113,0.0
2040,1114,0.0
2040,1115,0.0
2040,1116,0.0
2040,1117,0.0
2040,1118,0.0
2040,1119,0.0
2040,1120,0.0
2040,1121,0.0
2040,1122,0.0
2040,1123,0.0
2040,1124,0.0
2040,1125,0.0
2040,1126,0.0
2040,1127,0.0
2040,1128,0.0
2040,1129,0.0
2040,1130,0.0
2040,1131,0.0
2040,1132,0.0
2040,1133,0.0
2040,1134,0.0
2040,1135,0.0
2040,1136,0.0
2040,1137,0.0
2040,1138,0.0
2040,1139,0.0
2040,1140,0.0
2040,1141,0.0
2040,1142,0.0
2040,1143,0.0
2040,1144,0.0
2040,1145,0.0
2040,1146,0.0
2040,1147,0.0
2040,1148,0.0
2040,1149,0.0
2040,1150,0.0
2040,1151,0.0
2040,1152,0.0
2040,1153,0.0
2040,1154,0.0
2040,1155,0.0
2040,1156,0.0
2040,1157,0.0
2040,1158,0.0
2040,1159,0.0
2040,1160,0.0
2040,1161,0.0
2040,1162,0.0
2040,1163,0.0
2040,1164,0.0
2040,1165,0.0
2040,1166,0.0
2040,1167,0.0
2040,1168,0.0
2040,1169,0.0
2040,1170,0.0
2040,1171,0.0
2040,1172,0.0
2040,1173,0.0
2040,1174,0.0
2040,1175,0.0
2040,1176,0.0
2040,1177,0.0
2040,1178,0.0
2040,1179,0.0
2040,1180,0.0
2040,1181,0.0
2040,1182,0.0
2040,1183,0.0
2040,1184,0.0
2040,1185,0.0
2040,1186,0.0
2040,1187,0.0
2040,1188,0.0
2040,1189,0.0
2040,1190,0.0
2040,1191,0.0
2040,1192,0.0
2040,1193,0.0
2040,1194,0.0
2040,1195,0.0
2040,1196,0.0
2040,1197,0.0
2040,1198,0.0
2040,1199,0.0
2040,1200,0.0
2040,1201,0.0
2040,1202,0.0
2040,1203,0.0
2040,1204,0.0
2040,1205,0.0
2040,1206,0.0
2040,1207,0.0
2040,1208,0.0
2040,1209,0.0
2040,1210,0.0
2040,1211,0.0
2040,1212,0.0
2040,1213,0.0
2040,1214,0.0
2040,1215,0.0
2040,1216,0.0
2040,1217,0.0
2040,1218,0.0
2040,1219,0.0
2040,1220,0.0
2040,1221,0.0
2040,1222,0.0
2040,1223,0.0
2040,1224,0.0
2040,1225,0.0
2040,1226,0.0
2040,1227,0.0
2040,1228,0.0
2040,1229,0.0
2040,1230,0.0
2040,1231,0.0
2040,1232,0.0
2040,1233,0.0
2040,1234,0.0
2040,1235,0.0
2040,1236,0.0
2040,1237,0.0
2040,1238,0.0
2040,1239,0.0
2040,1240,0.0
2040,1241,0.0
2040,1242,0.0
2040,1243,0.0
2040,1244,0.0
2040,1245,0.0
2040,1246,0.0
2040,1247,0.0
2040,1248,0.0
2040,1249,0.0
2040,1250,0.0
2040,1251,0.0
2040,1252,0.0
2040,1253,0.0
2040,1254,0.0
2040,1255,0.0
2040,1256,0.0
2040,1257,0.0
2040,1258,0.0
2040,1259,0.0
2040,1260,0.0
2040,1261,0.0
2040,1262,0.0
2040,1263,0.0
2040,1264,0.0
2040,1265,0.0
2040,1266,0.0
2040,1267,0.0
2040,1268,0.0
2040,1269,0.0
2040,1270,0.0
2040,1271,0.0
2040,1272,0.0
2040,1273,0.0
2040,1274,0.0
2040,1275,0.0
2040,1276,0.0
2040,1277,0.0
2040,1278,0.0
2040,1279,0.0
2040,1280,0.0
2040,1281,0.0
2040,1282,0.0
2040,1283,0.0
2040,1284,0.0
2040,1285,0.0
2040,1286,0.0
2040,1287,0.0
2040,1288,0.0
2040,1289,0.0
2040,1290,0.0
2040,1291,0.0
2040,1292,0.0
2040,1293,0.0
2040,1294,0.0
2040,1295,0.0
2040,1296,0.0
2040,1297,0.0
2040,1298,0.0
2040,1299,0.0
2040,1300,0.0
2040,1301,0.0
2040,1302,0.0
2040,1303,0.0
2040,1304,0.0
2040,1305,0.0
2040,1306,0.0
2040,1307,0.0
2040,1308,0.0
2040,1309,0.0
2040,1310,0.0
2040,1311,0.0
2040,1312,0.0
2040,1313,0.0
2040,1314,0.0
2040,1315,0.0
2040,1316,0.0
2040,1317,0.0
2040,1318,0.0
2040,1319,0.0
2040,1320,0.0
2040,1321,0.0
2040,1322,0.0
2040,1323,0.0
2040,1324,0.0
2040,1325,0.0
2040,1326,0.0
2040,1327,0.0
2040,1328,0.0
2040,1329,0.0
2040,1330,0.0
2040,1331,0.0
2040,1332,0.0
2040,1333,0.0
2040,1334,0.0
2040,1335,0.0
2040,1336,0.0
2040,1337,0.0
2040,1338,0.0
2040,1339,0.0
2040,1340,0.0
2040,1341,0.0
2040,1342,0.0
2040,1343,0.0
2040,1344,0.0
2040,1345,0.0
2040,1346,0.0
2040,1347,0.0
2040,1348,0.0
2040,1349,0.0
2040,1350,0.0
2040,1351,0.0
2040,1352,0.0
2040,1353,0.0
2040,1354,0.0
2040,1355,0.0
2040,1356,0.0
2040,1357,0.0
2040,1358,0.0
2040,1359,0.0
2040,1360,0.0
2040,1361,0.0
2040,1362,0.0
2040,1363,0.0
2040,1364,0.0
2040,1365,0.0
2040,1366,0.0
2040,1367,0.0
2040,1368,0.0
2040,1369,0.0
2040,1370,0.0
2040,1371,0.0
2040,1372,0.0
2040,1373,0.0
2040,1374,0.0
2040,1375,0.0
2040,1376,0.0
2040,1377,0.0
2040,1378,0.0
2040,1379,0.0
2040,1380,0.0
2040,1381,0.0
2040,1382,0.0
2040,1383,0.0
2040,1384,0.0
2040,1385,0.0
2040,1386,0.0
2040,1387,0.0
2040,1388,0.0
2040,1389,0.0
2040,1390,0.0
2040,1391,0.0
2040,1392,0.0
2040,1393,0.0
2040,1394,0.0
2040,1395,0.0
2040,1396,0.0
2040,1397,0.0
2040,1398,0.0
2040,1399,0.0
2040,1400,0.0
2040,1401,0.0
2040,1402,0.0
2040,1403,0.0
2040,1404,0.0
2040,1405,0.0
2040,1406,0.0
2040,1407,0.0
2040,1408,0.0
2040,1409,0.0
2040,1410,0.0
2040,1411,0.0
2040,1412,0.0
2040,1413,0.0
2040,1414,0.0
2040,1415,0.0
2040,1416,0.0
2040,1417,0.0
2040,1418,0.0
2040,1419,0.0
2040,1420,0.0
2040,1421,0.0
2040,1422,0.0
2040,1423,0.0
2040,1424,0.0
2040,1425,0.0
2040,1426,0.0
2040,1427,0.0
2040,1428,0.0
2040,1429,0.0
2040,1430,0.0
2040,1431,0.0
2040,1432,0.0
2040,1433,0.0
2040,1434,0.0
2040,1435,0.0
2040,1436,0.0
2040,1437,0.0
2040,1438,0.0
2040,1439,0.0
2040,1440,0.0
2040,1441,0.0
2040,1442,0.0
2040,1443,0.0
2040,1444,0.0
2040,1445,0.0
2040,1446,0.0
2040,1447,0.0
2040,1448,0.0
2040,1449,0.0
2040,1450,0.0
2040,1451,0.0
2040,1452,0.0
2040,1453,0.0
2040,1454,0.0
2040,1455,0.0
2040,1456,0.0
2040,1457,0.0
2040,1458,0.0
2040,1459,0.0
2040,1460,0.0
2040,1461,0.0
2040,1462,0.0
2040,1463,0.0
2040,1464,0.0
2040,1465,0.0
2040,1466,0.0
2040,1467,0.0
2040,1468,0.0
2040,1469,0.0
2040,1470,0.0
2040,1471,0.0
2040,1472,0.0
2040,1473,0.0
2040,1474,0.0
2040,1475,0.0
2040,1476,0.0
2040,1477,0.0
2040,1478,0.0
2040,1479,0.0
2040,1480,0.0
2040,1481,0.0
2040,1482,0.0
2040,1483,0.0
2040,1484,0.0
2040,1485,0.0
2040,1486,0.0
2040,1487,0.0
2040,1488,0.0
2040,1489,0.0
2040,1490,0.0
2040,1491,0.0
2040,1492,0.0
2040,1493,0.0
2040,1494,0.0
2040,1495,0.0
2040,1496,0.0
2040,1497,0.0
2040,1498,0.0
2040,1499,0.0
2040,1500,0.0
2040,1501,0.0
2040,1502,0.0
2040,1503,0.0
2040,1504,0.0
2040,1505,0.0
2040,1506,0.0
2040,1507,0.0
2040,1508,0.0
2040,1509,0.0
2040,1510,0.0
2040,1511,0.0
2040,1512,0.0
2040,1513,0.0
2040,1514,0.0
2040,1515,0.0
2040,1516,0.0
2040,1517,0.0
2040,1518,0.0
2040,1519,0.0
2040,1520,0.0
2040,1521,0.0
2040,1522,0.0
2040,1523,0.0
2040,1524,0.0
2040,1525,0.0
2040,1526,0.0
2040,1527,0.0
2040,1528,0.0
2040,1529,0.0
2040,1530,0.0
2040,1531,0.0
2040,1532,0.0
2040,1533,0.0
2040,1534,0.0
2040,1535,0.0
2040,1536,0.0
2040,1537,0.0
2040,1538,0.0
2040,1539,0.0
2040,1540,0.0
2040,1541,0.0
2040,1542,0.0
2040,1543,0.0
2040,1544,0.0
2040,1545,0.0
2040,1546,0.0
2040,1547,0.0
2040,1548,0.0
2040,1549,0.0
2040,1550,0.0
2040,1551,0.0
2040,1552,0.0
2040,1553,0.0
2040,1554,0.0
2040,1555,0.0
2040,1556,0.0
2040,1557,0.0
2040,1558,0.0
2040,1559,0.0
2040,1560,0.0
2040,1561,0.0
2040,1562,0.0
2040,1563,0.0
2040,1564,0.0
2040,1565,0.0
2040,1566,0.0
2040,1567,0.0
2040,1568,0.0
2040,1569,0.0
2040,1570,0.0
2040,1571,0.0
2040,1572,0.0
2040,1573,0.0
2040,1574,0.0
2040,1575,0.0
2040,1576,0.0
2040,1577,0.0
2040,1578,0.0
2040,1579,0.0
2040,1580,0.0
2040,1581,0.0
2040,1582,0.0
2040,1583,0.0
2040,1584,0.0
2040,1585,0.0
2040,1586,0.0
2040,1587,0.0
2040,1588,0.0
2040,1589,0.0
2040,1590,0.0
2040,1591,0.0
2040,1592,0.0
2040,1593,0.0
2040,1594,0.0
2040,1595,0.0
2040,1596,0.0
2040,1597,0.0
2040,1598,0.0
2040,1599,0.0
2040,1600,0.0
2040,1601,0.0
2040,1602,0.0
2040,1603,0.0
2040,1604,0.0
2040,1605,0.0
2040,1606,0.0
2040,1607,0.0
2040,1608,0.0
2040,1609,0.0
2040,1610,0.0
